ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00002^Bettany Vance^Γυναίκα^Human^Druid^Circle of the Moon^10^6^Γιατρός ανακούφισης^Drifters^Frozen Edge^Last Hut (SET-057)^Ουδέτερη^16^88^Quarterstaff^+9^1d8+5 θλαστικό^Barkskin; Wind Wall; Goodberry; Entangle^-^φυλαχτό από πεσμένη ουράνια πέτρα; κουτί με λίπος από κάτι ανώνυμο; απλήρωτος λογαριασμός από τρεις πόλεις^Αρνείται να αφήσει πίσω ένα έλκηθρο, αν και έχει σαφώς τελειώσει.^Γίνεται πολύ ήσυχη και πολύ ευγενικη όταν θυμώνει, που είναι χειρότερο.
SL-07153^Kestrel Southgate^Γυναίκα^Human^Ranger^Hunter^8^4^Μεσάζων χρεών^Drifters^Frozen Edge^Rime Station (SET-052)^Ουδέτερη^16^81^Shortsword pair^+7^1d6+4 διατρητικό^Lesser Restoration; Silence; Spike Growth; Hunter's Mark^-^χάρτης πηγών νερού, ενημερωμένος κάθε βδομάδα; δείγμα πάγου σε σφραγισμένο σωλήνα; πειθαρχική αναφορά, ανοιχτή ακόμα^Περιμένει σε ένα supply cache που έχει ήδη αδειάσει.^Δεν λέει ποτέ αντίο· οι κουβέντες απλώς σταματούν όταν το αποφασίσει.
SL-07155^Ivor Tallow^Άνδρας^Half-Elf^Paladin^Oath of Vengeance^17^11^Φύλακας του πάγου^Independent^Frozen Edge^Last Hut (SET-057)^Ουδέτερος^19^194^Warhammer (Divine Smite)^+11^1d8+5 + 2d8 radiant^Haste; Destructive Wave; Aid; Hunter's Mark^-^φθαρμένο από τον δρόμο oath scroll; δείγμα πάγου σε σφραγισμένο σωλήνα; απλήρωτος λογαριασμός από τρεις πόλεις^Βγαίνει στον πάγο με σκοινί που δεν το κρατάει κανείς από την άλλη άκρη.^Σταματάει για να διαλέξει ανάμεσα σε δύο λέξεις και πάντα παίρνει την πιο ωμή.
SL-07159^Grum-Dal Brine^Άνδρας^Orc^Cleric^Trickery Domain^7^4^Υπάλληλος επικηρύξεων^Lifeweavers^Frozen Edge^Last Hut (SET-057)^Εχθρικός^17^70^Ritual sickle^+7^1d6+4 τέμνον^Hold Person; Spiritual Weapon; Aid; Healing Word^-^θυμιατό που δεν άναψε ποτέ; δείγμα πάγου σε σφραγισμένο σωλήνα; Guardian dog-tag που δεν είναι δικό του^Βγαίνει στον πάγο με σκοινί που δεν το κρατάει κανείς από την άλλη άκρη.^Σιγομουρμουρίζει ανάμεσα στις προτάσεις χωρίς να το καταλαβαίνει.
SL-07168^Wendel Rookwood^Άνδρας^Human^Sorcerer^-^1^1/8^Οδηγός κάρου^Lifeweavers^Frozen Edge^Serum Station (SET-049)^Εχθρικός^12^7^Fire Bolt^+5^110 fire^Magic Missile; Chromatic Orb; Shield; Absorb Elements^-^ασταθές focus που βουίζει κοντά σε shields; σχοινί παγωμένο σε μόνιμο κουλούρι; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Ξεθάβει μια πόρτα που είναι θαμμένη από την τελευταία καταιγίδα.^Μετράει τις λέξεις του και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-07171^Ilma Mourn^Γυναίκα^Half-Elf^Paladin^Oath of Glory^4^1^Μαθητευόμενος εισπράκτορα^Independent^Frozen Edge^Last Anchorage (SET-056)^Φιλική^18^44^Greatsword (Divine Smite)^+5^2d6+3 + 2d8 radiant^Compelled Duel; Shield of Faith; Bless; Divine Favor^-^φθαρμένο από τον δρόμο oath scroll; δείγμα πάγου σε σφραγισμένο σωλήνα; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Βγαίνει στον πάγο με σκοινί που δεν το κρατάει κανείς από την άλλη άκρη.^Παραλείπει τα άρθρα, δίνοντας σε κάθε πρόταση κοφτό, τηλεγραφικό σχήμα.
SL-07173^Milo Dane^Άνδρας^Halfling^Druid^-^2^1/4^Νυχτερινή σκοπιά^Guardians^Frozen Edge^First Hut (SET-059)^Ουδέτερος^16^20^Starry Form (The Long Shot)^+5^1d8+3 radiant^Thunderwave; Faerie Fire; Entangle; Goodberry^-^σακούλι σπόρων που κανείς δεν αναγνωρίζει; παλτό που δεν παγώνει ποτέ; παιδικό γράμμα με παραλήπτη κάποιον του party^Ξεθάβει μια πόρτα που είναι θαμμένη από την τελευταία καταιγίδα.^Δεν μπορεί να ψιθυρίσει· ο ψίθυρός του ακούγεται πιο μακριά από την κανονική του φωνή.
SL-07176^Yenna Netherby^Γυναίκα^Gnome^Paladin^Oath of Devotion^13^8^Διοικητής τείχους^Lifeweavers^Frozen Edge^Last Hut (SET-057)^Ουδέτερη^21^160^Greatsword (Divine Smite)^+10^2d6+5 + 2d8 radiant^Banishment; Zone of Truth; Dispel Magic; Aid^-^λάβαρο τυλιγμένο και ποτέ ανοιγμένο; βιβλίο καταγραφής παχών πάγου; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Παρακολουθεί μέτωπο καταιγίδας και το χρονομετράει με ένα κερί.^Επαναλαμβάνει χαρούμενα κουτσομπολιά ως γεγονότα και διορθώνεται αργότερα, δημόσια.
SL-07193^Miraeth Redgrave^Γυναίκα^Elf^Rogue^Thief^20^14^Εκτιμητής της Guild^Independent^Frozen Edge^White Line (SET-058)^Ουδέτερη^18^179^Hand crossbow (Sneak Attack)^+11^1d6+5 + 10d6 διατρητικό^-^-^φλασκί λαδιού λάμπας χωρίς λάμπα; βιβλίο καταγραφής παχών πάγου; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Δίνει τα τελευταία της στεγνά γάντια σε έναν άγνωστο.^Λέει «σωστά» μετά από κάθε πρόταση, και δεν ακούει τον εαυτό της να το κάνει.
SL-07196^Tobin Kestrelmoor^Άνδρας^Human^Wizard^School of Illusion^9^6^Αρχιτελώνης^Lifeweavers^Frozen Edge^Last Hut (SET-057)^Ουδέτερος^12^72^Fire Bolt^+9^210 fire^Shield; Dispel Magic; Fly; Sleep^-^τετράδιο αποτυχημένων πειραμάτων, με ευρετήριο; medkit τυλιγμένο για την παγωνιά; λίστα routes που δεν υπάρχουν πια^Σημαδεύει ασφαλές πέρασμα με πασσάλους, και ξεμένει από πασσάλους.^Σωπαίνει τελείως όταν λέει ψέματα, που είναι κακή τακτική.
SL-07200^Malla Ivorel^Γυναίκα^Tiefling^Wizard^School of Evocation^12^8^Περιπλανώμενος όρκου^Independent^Frozen Edge^Last Anchorage (SET-056)^Ουδέτερη^13^106^Ray of Frost^+9^3d8 cold^Detect Magic; Hypnotic Pattern; Mirror Image; Sleep^-^spellbook με δικές του σημειώσεις; κουτί με λίπος από κάτι ανώνυμο; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Σκάβει καταφύγιο μέσα σε χιονοστιβάδα με εξασκημένη ταχύτητα.^Σταματάει να μιλάει εντελώς όταν μπαίνει κάποιος άλλος και ξεκινάει πάλι όταν φύγει.
SL-07203^Thoradin Ravensmere^Άνδρας^Dwarf^Bard^College of Glamour^11^7^Μεσάζων πληροφοριών^Guardians^Frozen Edge^Last Hut (SET-057)^Ουδέτερος^17^98^Hand crossbow^+9^1d6+5 διατρητικό^Dissonant Whispers; Suggestion; Bane; Faerie Fire^-^λαούτο με ασημένιες χορδές; θερμόμετρο που δείχνει λάθος κατά γνωστή απόκλιση; απλήρωτος λογαριασμός από τρεις πόλεις^Παρακολουθεί μέτωπο καταιγίδας και το χρονομετράει με ένα κερί.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-07242^Nyssa Oakhollow^Γυναίκα^Human^Rogue^Thief^8^4^Πράκτορας χαρτών^Lifeweavers^Frozen Edge^White Camp (SET-051)^Ουδέτερη^16^66^Shortsword (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^σετ έξι πανομοιότυπων κλειδιών, ένα από τα οποία δουλεύει; δείγμα πάγου σε σφραγισμένο σωλήνα; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Μοιράζεται φωτιά με τρεις ανθρώπους που είναι ήδη νεκροί και δεν το έχουν μάθει.^Καθαρίζει τον λαιμό της πριν από κάθε άρνηση, που κάνει τις αρνήσεις ορατές από μακριά.
SL-07243^Grash Ashgrave^Άνδρας^Orc^Bard^College of Glamour^9^6^Λοχίας περιμέτρου^Lifeweavers^Frozen Edge^Last Anchorage (SET-056)^Φιλικός^14^80^Rapier^+9^1d8+5 διατρητικό^Suggestion; Fear; Dispel Magic; Major Image^-^βιβλίο με τραγούδια άλλων, χωρίς αναφορά; 4 δόσεις anti-nanite serum; πειθαρχική αναφορά, ανοιχτή ακόμα^Ξεθάβει μια πόρτα που είναι θαμμένη από την τελευταία καταιγίδα.^Απευθύνεται σε ομάδες και όχι σε άτομα, ακόμα κι όταν είστε ένας.
SL-07247^Bree Lamphrey^Γυναίκα^Gnome^Ranger^Hunter^14^8^Ονομασμένος των Wilds^Guardians^Frozen Edge^Cold Line (SET-060)^Φιλική^16^130^Longbow^+10^1d8+5 διατρητικό^Conjure Volley; Summon Beast; Dispel Magic; Silence^-^πυξίδα Drifter's Road; κουτί με λίπος από κάτι ανώνυμο; παιδικό γράμμα με παραλήπτη κάποιον του party^Κουβαλάει δύο σακίδια και δεν δίνει λόγο για το δεύτερο.^Μετράει με ρυθμό που ταιριάζει σε τραγούδι δουλειάς, χωρίς να το τραγουδάει ποτέ.
SL-07249^Waywocket Cindermark^Γυναίκα^Gnome^Rogue^Arcane Trickster^5^2^Λοχίας περιμέτρου^Independent^Frozen Edge^Last Hut (SET-057)^Φιλική^17^43^Shortsword (Sneak Attack)^+7^1d6+4 + 3d6 διατρητικό^-^-^φλασκί λαδιού λάμπας χωρίς λάμπα; medkit τυλιγμένο για την παγωνιά; παιδικό γράμμα με παραλήπτη κάποιον του party^Δίνει τα τελευταία της στεγνά γάντια σε έναν άγνωστο.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-07255^Tulla Vellacott^Γυναίκα^Halfling^Barbarian^Path of the Zealot^4^1^Καμπανάρης^Drifters^Frozen Edge^Rime Camp (SET-053)^Εχθρική^14^39^Greataxe^+5^1d12+3 τέμνον^-^-^δίχειρο maul με ξαναδεμένη λαβή; βιβλίο καταγραφής παχών πάγου; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Καίει έναν χάρτη για ζέστη και τον θυμάται τέλεια μετά.^Δεν χρησιμοποιεί ποτέ ονόματα, μόνο «εσύ» και «αυτοί», ακόμα και για τους απόντες.
SL-07268^Dara Dunwich^Γυναίκα^Elf^Bard^College of Dance^10^6^Μάγειρας μονοπατιού^Independent^Frozen Edge^Break Shelter (SET-054)^Ουδέτερη^14^85^Rapier^+9^1d8+5 διατρητικό^Enhance Ability; Bane; Charm Person; Suggestion^-^βιβλίο με τραγούδια άλλων, χωρίς αναφορά; βιβλίο καταγραφής παχών πάγου; γράμμα που δεν στάλθηκε ποτέ^Ανταλλάσσει δόσεις serum με καύσιμο σε τιμή που αυτήν καταστρέφει.^Έχει τη συνήθεια να επαναλαμβάνει το όνομά σου μέσα στην κουβέντα, χωρίς λόγο.
SL-07288^Petra Oxley^Γυναίκα^Human^Fighter^-^1^1/8^Λυχνοκόπος^Drifters^Frozen Edge^White Camp (SET-051)^Φιλική^19^12^Longsword^+5^1d8+3 τέμνον^-^-^δόρυ με αλλαγμένη αιχμή, δύο φορές; 4 δόσεις anti-nanite serum; shard με μήνυμα που δεν έχει παίξει ποτέ^Σκάβει καταφύγιο μέσα σε χιονοστιβάδα με εξασκημένη ταχύτητα.^Μιλάει για τον εαυτό της σε τρίτο πρόσωπο όταν συζητάει τη δουλειά.
SL-07298^Merla Jessup^Γυναίκα^Halfling^Rogue^Soulknife^14^8^Σφραγιστής των scars^Independent^Frozen Edge^Cold Line (SET-060)^Εχθρική^16^124^Dagger (Sneak Attack)^+10^1d4+5 + 7d6 διατρητικό^-^-^τράπουλα σημαδεμένη, και μάλιστα άσχημα; medkit τυλιγμένο για την παγωνιά; σύμβολο ενός Circle που δεν συνεδριάζει πια^Καίει έναν χάρτη για ζέστη και τον θυμάται τέλεια μετά.^Δεν χρησιμοποιεί ποτέ ονόματα, μόνο «εσύ» και «αυτοί», ακόμα και για τους απόντες.
SL-07313^Galen Ironvane^Άνδρας^Half-Elf^Wizard^School of Illusion^7^4^Γιατρός ανακούφισης^Independent^Frozen Edge^Rime Station (SET-052)^Φιλικός^12^63^Fire Bolt^+7^210 fire^Sleep; Mirror Image; Magic Missile; Invisibility^-^δανεικό spellbook με τις σημειώσεις κάποιου άλλου; σχοινί παγωμένο σε μόνιμο κουλούρι; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Βγαίνει στον πάγο με σκοινί που δεν το κρατάει κανείς από την άλλη άκρη.^Μεγάλες παύσεις πριν απαντήσει, σαν να επαληθεύει κάτι.
SL-07344^Ivar Umber^Άνδρας^Human^Cleric^Light Domain^5^3^Μάρτυρας συμβολαίων^Drifters^Frozen Edge^Last Anchorage (SET-056)^Φιλικός^19^51^Ritual sickle^+7^1d6+4 τέμνον^Silence; Aid; Guiding Bolt; Lesser Restoration^-^θυμιατό που δεν άναψε ποτέ; παλτό που δεν παγώνει ποτέ; debt-token από τους Lifeweavers^Σημαδεύει ασφαλές πέρασμα με πασσάλους, και ξεμένει από πασσάλους.^Παρακούει με τρόπο που παράγει καλύτερες ερωτήσεις από αυτές που έγιναν.
SL-07346^Hask Dane^Άνδρας^Dwarf^Cleric^Light Domain^15^10^Ανώτερος εκτελεστής^Drifters^Frozen Edge^Rime Station (SET-052)^Εχθρικός^19^151^Warhammer^+10^1d8+5 θλαστικό^Dispel Magic; Death Ward; Beacon of Hope; Divine Word^-^warhammer με σφραγίδα Bastion; βιβλίο καταγραφής παχών πάγου; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Ξεπαγώνει μια κλειδαριά με τα ίδια του τα χέρια αντί να τη σπάσει.^Υπερπροφέρει κάθε λέξη, έχοντας μάθει τη γλώσσα αργά και τυπικά.
SL-07347^Osric Hollis^Άνδρας^Human^Warlock^The Archfey^5^3^Φύλακας των τραγουδιών^Lifeweavers^Frozen Edge^Last Hut (SET-057)^Ουδέτερος^14^48^Pact blade^+7^1d8+4 τέμνον^Misty Step; Charm Person; Shatter; Hold Person^-^νεφρίτινο νόμισμα (σήμα Lord); δείγμα πάγου σε σφραγισμένο σωλήνα; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Ανταλλάσσει δόσεις serum με καύσιμο σε τιμή που αυτόν καταστρέφει.^Σταματάει για να διαλέξει ανάμεσα σε δύο λέξεις και πάντα παίρνει την πιο ωμή.
SL-07360^Kosh Greave^Άνδρας^Tiefling^Sorcerer^Wild Magic Sorcery^11^7^Γιατρός ανακούφισης^Independent^Frozen Edge^Break Shelter (SET-054)^Ουδέτερος^14^104^Ray of Frost^+9^3d8 cold^Counterspell; Hold Person; Twinned Haste; Chromatic Orb^-^ασταθές focus που βουίζει κοντά σε shields; παλτό που δεν παγώνει ποτέ; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Καίει έναν χάρτη για ζέστη και τον θυμάται τέλεια μετά.^Χρησιμοποιεί αντανακλαστικά τη συνθηματική των εμπόρων και πρέπει να του ζητήσεις μετάφραση.
SL-07362^Alby Ostwind^Άνδρας^Halfling^Artificer^Artillerist^8^4^Επόπτης nanite^Independent^Frozen Edge^Rime Station (SET-052)^Φιλικός^17^87^Eldritch Cannon^+7^2d8+4 τέμνον^Absorb Elements; Cure Wounds; Heat Metal; Web^-^εργαλειοθήκη που της λείπει ακριβώς ένα εργαλείο; δείγμα πάγου σε σφραγισμένο σωλήνα; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Ανταλλάσσει δόσεις serum με καύσιμο σε τιμή που αυτόν καταστρέφει.^Βρίζει συνεχώς και δεν ζητάει συγγνώμη για τίποτα.
SL-07365^Ashe Ashlow^Γυναίκα^Tiefling^Fighter^Champion^10^5^Περιπολητής περιμέτρου^Lifeweavers^Frozen Edge^White Line (SET-058)^Ουδέτερη^19^116^Longbow^+9^1d8+5 διατρητικό^-^-^σφυρίχτρα αξιωματικού σε φθαρμένο κορδόνι; θερμόμετρο που δείχνει λάθος κατά γνωστή απόκλιση; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Σκάβει καταφύγιο μέσα σε χιονοστιβάδα με εξασκημένη ταχύτητα.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που της είπαν.
SL-07374^Cadence Jessup^Γυναίκα^Awakened Construct^Bard^College of Lore^5^3^Επικαλητής καταιγίδας^Lifeweavers^Frozen Edge^Rime Station (SET-052)^Φιλική^14^43^Hand crossbow^+7^1d6+4 διατρητικό^Charm Person; Shatter; Suggestion; Faerie Fire^-^λαούτο με ασημένιες χορδές; δείγμα πάγου σε σφραγισμένο σωλήνα; σφραγισμένο φιαλίδιο με μόνο μια ημερομηνία^Ξεπαγώνει μια κλειδαριά με τα ίδια της τα χέρια αντί να τη σπάσει.^Μιλάει όσο δουλεύει και κόβεται στη μέση όταν συγκεντρώνεται· δεν τελειώνει ποτέ αυτές τις προτάσεις.
SL-07377^Tamber Ulverston^Άνδρας^Gnome^Wizard^School of Abjuration^3^1/2^Μαθητευόμενος εισπράκτορα^Lifeweavers^Frozen Edge^Break Shelter (SET-054)^Φιλικός^13^24^Arcane Ray^+5^1d8 force^Magic Missile; Grease; Sleep; Detect Magic^-^μηχανισμός με τα τρία φεγγάρια; 4 δόσεις anti-nanite serum; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Σκάβει καταφύγιο μέσα σε χιονοστιβάδα με εξασκημένη ταχύτητα.^Σταματάει να μιλάει εντελώς όταν μπαίνει κάποιος άλλος και ξεκινάει πάλι όταν φύγει.
SL-07379^Neth Penhallow^Άνδρας^Tiefling^Sorcerer^-^2^1/4^Τραυματιοφορέας^Lifeweavers^Frozen Edge^Last Hut (SET-057)^Ουδέτερος^11^14^Chromatic Orb^+5^1d8 lightning^Chromatic Orb; Shield; Magic Missile; Burning Hands^-^φιαλίδιο νερού καταιγίδας που δεν έχει κατακαθίσει; σχοινί παγωμένο σε μόνιμο κουλούρι; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Ξεπαγώνει μια κλειδαριά με τα ίδια του τα χέρια αντί να τη σπάσει.^Μετράει με ρυθμό που ταιριάζει σε τραγούδι δουλειάς, χωρίς να το τραγουδάει ποτέ.
SL-07386^Dell Voss^Άνδρας^Human^Monk^Warrior of the Elements^8^4^Μεταφορέας serum^Drifters^Frozen Edge^Last Hut (SET-057)^Φιλικός^14^67^Quarterstaff^+7^1d8+4 θλαστικό^-^-^ζώνη-σκοινί δεμένη σε 41 κόμπους; σχοινί παγωμένο σε μόνιμο κουλούρι; απλήρωτος λογαριασμός από τρεις πόλεις^Βγαίνει στον πάγο με σκοινί που δεν το κρατάει κανείς από την άλλη άκρη.^Χρησιμοποιεί λόγια γραμματική και χυδαίο λεξιλόγιο στην ίδια ανάσα.
SL-07387^Delia Thorne^Γυναίκα^Human^Fighter^-^2^1/4^Νερουλάς^Independent^Frozen Edge^Break Shelter (SET-054)^Ουδέτερη^18^25^Longsword^+5^1d8+3 τέμνον^-^-^βαρίδια ρίψης; θερμόμετρο που δείχνει λάθος κατά γνωστή απόκλιση; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Βγαίνει στον πάγο με σκοινί που δεν το κρατάει κανείς από την άλλη άκρη.^Χρησιμοποιεί ναυτικούς όρους στη στεριά και αρνείται να πει πού τους έμαθε.
SL-07390^Iseult Ashlow^Γυναίκα^Half-Elf^Monk^Warrior of Mercy^12^7^Αρχιτέκτονας shield^Lifeweavers^Frozen Edge^White Camp (SET-051)^Εχθρική^15^124^Unarmed Strike (Flurry)^+9^4 επιθέσεις, 1d8+5 θλαστικό^-^-^μπολ που έχει χρησιμοποιηθεί ως όπλο; 4 δόσεις anti-nanite serum; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Ανταλλάσσει δόσεις serum με καύσιμο σε τιμή που αυτήν καταστρέφει.^Χρησιμοποιεί τον τύπο ευγενείας με όλους, ακόμα και με παιδιά και ζώα.
SL-07425^Doran Voss^Άνδρας^Human^Rogue^Thief^5^2^Λαθρέμπορος^Lifeweavers^Frozen Edge^First Hut (SET-059)^Φιλικός^17^43^Dagger (Sneak Attack)^+7^1d4+4 + 3d6 διατρητικό^-^-^σετ έξι πανομοιότυπων κλειδιών, ένα από τα οποία δουλεύει; κουτί με λίπος από κάτι ανώνυμο; παιδικό γράμμα με παραλήπτη κάποιον του party^Ξεθάβει μια πόρτα που είναι θαμμένη από την τελευταία καταιγίδα.^Σχεδόν μονότονη ομιλία· στηρίζεται εξ ολοκλήρου στην επιλογή λέξεων για να περάσει το νόημα.
SL-07428^Ivar Mallory^Άνδρας^Human^Wizard^School of Divination^6^4^Κυνηγός επικηρυγμένων^Lifeweavers^Frozen Edge^Rime Station (SET-052)^Φιλικός^12^48^Arcane Ray^+7^2d8 force^Grease; Mirror Image; Scorching Ray; Shield^-^τετράδιο αποτυχημένων πειραμάτων, με ευρετήριο; σχοινί παγωμένο σε μόνιμο κουλούρι; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Δίνει τα τελευταία του στεγνά γάντια σε έναν άγνωστο.^Ψιθυρίζει εξ ορισμού· η ένταση ανεβαίνει μόνο όταν φοβάται.
SL-07429^Peren Wickham^Άνδρας^Elf^Ranger^Fey Wanderer^20^14^Επόπτης κόμβων^Independent^Frozen Edge^Rime Station (SET-052)^Ουδέτερος^17^200^Longbow^+11^1d8+5 διατρητικό^Lightning Arrow; Guardian of Nature; Lesser Restoration; Spike Growth^-^σφυρίχτρα κουρδισμένη για ένα μόνο ζώο; medkit τυλιγμένο για την παγωνιά; κλειδί χωρίς κλειδαριά^Ανταλλάσσει δόσεις serum με καύσιμο σε τιμή που αυτόν καταστρέφει.^Ρωτάει για την υγεία σου πριν το όνομά σου, κάθε φορά.
SL-07444^Tolka Vane^Γυναίκα^Goliath^Barbarian^Path of the Berserker^10^5^Τοπογράφος shaft^Lifeweavers^Frozen Edge^Cold Line (SET-060)^Ουδέτερη^16^118^Handaxe pair^+9^1d6+5 τέμνον^-^-^γροθιές τυλιγμένες με αλυσίδα; σχοινί παγωμένο σε μόνιμο κουλούρι; πειθαρχική αναφορά, ανοιχτή ακόμα^Φτάνει στον καταυλισμό σας παγωμένη και ζητάει συγγνώμη για την ενόχληση.^Αβίαστη και υπερβολικά ευγενικη· διατυπώνει κάθε απειλή ως ερώτηση.
SL-07458^Verity Eversholt^Γυναίκα^Tiefling^Paladin^Oath of Devotion^5^2^Αναγνώστης άστρων^Lifeweavers^Frozen Edge^White Shelter (SET-050)^Ουδέτερη^18^61^Warhammer (Divine Smite)^+7^1d8+4 + 2d8 radiant^Hunter's Mark; Compelled Duel; Shield of Faith; Divine Favor^-^γάντι που ανήκε σε κάποιον άλλο; 4 δόσεις anti-nanite serum; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Περιμένει σε ένα supply cache που έχει ήδη αδειάσει.^Βρίζει συνεχώς και δεν ζητάει συγγνώμη για τίποτα.
SL-07476^Rionach Nightingale^Γυναίκα^Elf^Paladin^Oath of Devotion^15^9^Κύριος της περιμέτρου^Drifters^Frozen Edge^Last Anchorage (SET-056)^Φιλική^19^173^Warhammer (Divine Smite)^+10^1d8+5 + 2d8 radiant^Magic Weapon; Revivify; Dispel Magic; Haste^-^όρκος ξαναγραμμένος με το ίδιο της το χέρι; παλτό που δεν παγώνει ποτέ; παιδικό γράμμα με παραλήπτη κάποιον του party^Μοιράζει καύσιμο μπροστά σας για να περάσει το μήνυμα ότι πρέπει να μείνετε.^Χρησιμοποιεί τον τύπο ευγενείας με όλους, ακόμα και με παιδιά και ζώα.
SL-07477^Vistra Yestermarch^Γυναίκα^Dwarf^Fighter^-^2^1/4^Αγγελιαφόρος^Drifters^Frozen Edge^First Hut (SET-059)^Ουδέτερη^19^19^Longsword^+5^1d8+3 τέμνον^-^-^δόρυ με αλλαγμένη αιχμή, δύο φορές; medkit τυλιγμένο για την παγωνιά; ένταλμα με τη δική της περιγραφή πάνω^Ανοίγει μονοπάτι μέσα από φρέσκο χιόνι για να περάσουν όσοι έρχονται πίσω.^Επίτηδες επίπεδη και χωρίς προφορά· η προφορά ξεφεύγει μόνο σε γνήσια έκπληξη.
SL-07483^Cera Ambry^Γυναίκα^Half-Elf^Monk^Warrior of Mercy^7^3^Μάγειρας μονοπατιού^Guardians^Frozen Edge^Last Hut (SET-057)^Ουδέτερη^14^66^Quarterstaff^+7^1d8+4 θλαστικό^-^-^ζώνη-σκοινί δεμένη σε 41 κόμπους; κουτί με λίπος από κάτι ανώνυμο; ένταλμα με τη δική της περιγραφή πάνω^Βγαίνει στον πάγο με σκοινί που δεν το κρατάει κανείς από την άλλη άκρη.^Κρατάει κάθε πρόταση κάτω από έξι λέξεις, πειθαρχία που επέβαλε στον εαυτό της.
SL-07488^Ossa Ironvane^Γυναίκα^Human^Rogue^Soulknife^10^5^Επιστάτης ορυχείου^Lifeweavers^Frozen Edge^Rime Station (SET-052)^Ουδέτερη^16^87^Dagger (Sneak Attack)^+9^1d4+5 + 5d6 διατρητικό^-^-^μάσκα πιο πολύ μπαλωμένη παρά φορεμένη; medkit τυλιγμένο για την παγωνιά; παιδικό γράμμα με παραλήπτη κάποιον του party^Υποστηρίζει ότι ο πάγος θα κρατήσει, έχοντας πέσει έξω και στο παρελθόν.^Σιγομουρμουρίζει ανάμεσα στις προτάσεις χωρίς να το καταλαβαίνει.
SL-07495^Balda Grimsby^Γυναίκα^Dwarf^Warlock^The Great Old One^7^4^Λοχίας περιμέτρου^Guardians^Frozen Edge^First Hut (SET-059)^Εχθρική^14^74^Pact blade^+7^1d8+4 τέμνον^Dissonant Whispers; Hex; Hold Person; Armor of Agathys^-^κλειδί που δεν ξεκλειδώνει τίποτα σε αυτόν τον κόσμο; δείγμα πάγου σε σφραγισμένο σωλήνα; σελίδα σκισμένη από πολύ παλιότερο βιβλίο^Μοιράζεται φωτιά με τρεις ανθρώπους που είναι ήδη νεκροί και δεν το έχουν μάθει.^Κοφτός στρατιωτικός ρυθμός· επαναλαμβάνει τις δύο τελευταίες λέξεις σας πριν απαντήσει.
SL-07500^Immeral Quill^Άνδρας^Elf^Wizard^School of Illusion^3^1/2^Σκοπός^Drifters^Frozen Edge^White Camp (SET-051)^Φιλικός^11^21^Arcane Ray^+5^1d8 force^Magic Missile; Shield; Detect Magic; Grease^-^δανεικό spellbook με τις σημειώσεις κάποιου άλλου; θερμόμετρο που δείχνει λάθος κατά γνωστή απόκλιση; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Διαβάζει το πάχος του πάγου με τον ήχο, χτυπώντας ραβδί καθώς περπατάει.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που του είπαν.
