ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00010^Junia Drayton^Γυναίκα^Human^Artificer^Artillerist^3^1/2^Νυχτερινή σκοπιά^The Otherside^The Otherside^Bound House (SET-082)^Φιλική^16^29^Steel Defender + warhammer^+5^1d8+3 τέμνον^Absorb Elements; Faerie Fire; Cure Wounds; Catapult^-^ανταλλακτική κάννη Eldritch Cannon; χρέος γραμμένο με ξένο χέρι; Guardian dog-tag που δεν είναι δικό της^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Δίνει οδηγίες με ορόσημα που δεν υπάρχουν πια.
SL-07980^Dorien Ingram^Άνδρας^Half-Elf^Wizard^School of Evocation^7^4^Υπάλληλος επικηρύξεων^Independent^The Otherside^Bound House (SET-082)^Φιλικός^12^55^Arcane Ray^+7^2d8 force^Mirror Image; Grease; Invisibility; Sleep^-^γυάλινη ράβδος που βουίζει κοντά σε shields; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; λίστα routes που δεν υπάρχουν πια^Περιμένει σε σταυροδρόμι με τη λάμπα ήδη αναμμένη για εσάς.^Απαντάει με παροιμίες, τις μισές από τις οποίες επινοεί.
SL-07981^Perra Kestrelmoor^Γυναίκα^Dragonborn^Rogue^Arcane Trickster^7^3^Μελετητής ουρανού^Independent^The Otherside^Last Reach (SET-084)^Ουδέτερη^15^55^Dagger (Sneak Attack)^+7^1d4+4 + 4d6 διατρητικό^-^-^μάσκα πιο πολύ μπαλωμένη παρά φορεμένη; στάχτη σε φιαλίδιο με πώμα; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Αρνείται να πει πού γεννήθηκε και απαντάει σε όλα τα άλλα ειλικρινά.^Μιλάει τέλεια την τοπική γλώσσα αλλά σκέφτεται σε άλλη, και φαίνεται στη σειρά των λέξεων.
SL-07985^Cobb Dross^Άνδρας^Halfling^Bard^College of Glamour^4^1^Φροντιστής σκύλων^Independent^The Otherside^Third Reach (SET-080)^Ουδέτερος^15^34^Shortsword^+5^1d6+3 διατρητικό^Faerie Fire; Charm Person; Dissonant Whispers; Healing Word^-^βιβλίο με ονόματα που κανείς δεν θα τραγουδήσει; στάχτη σε φιαλίδιο με πώμα; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Ζητάει συγγνώμη από ένα δωμάτιο που είναι άδειο.^Επαναλαμβάνει τους αριθμούς δύο φορές, συνήθεια από δουλειά που δεν κάνει πια.
SL-07992^Gunnloda Vance^Γυναίκα^Dwarf^Fighter^Psi Warrior^5^2^Λαθρέμπορος^The Otherside^The Otherside^Third Reach (SET-080)^Ουδέτερη^18^59^Greatsword^+7^2d6+4 τέμνον^-^-^χαρακωμένο greatsword; κατάλογος χαρών που της οφείλονται; σύμβολο ενός Circle που δεν συνεδριάζει πια^Προσφέρει φαγητό εντελώς συνηθισμένο και σας κοιτάει να αποφασίζετε.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις της ανάλογα.
SL-07993^Beran Kestrelmoor^Άνδρας^Human^Rogue^Thief^4^1^Μαθητευόμενος εισπράκτορα^Drifters^The Otherside^Third Reach (SET-080)^Φιλικός^14^26^Hand crossbow (Sneak Attack)^+5^1d6+3 + 2d6 διατρητικό^-^-^φιαλίδιο δηλητηρίου επαφής από nanites; κατάλογος χαρών που του οφείλονται; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Προσφέρει φαγητό εντελώς συνηθισμένο και σας κοιτάει να αποφασίζετε.^Διακόπτει για να διορθώσει τακτικές λεπτομέρειες σε ιστορίες άλλων.
SL-07995^Sable Kestrelmoor^Γυναίκα^Human^Wizard^School of Divination^6^4^Καπετάνιος route^The Otherside^The Otherside^Bound House (SET-082)^Εχθρική^12^54^Arcane Ray^+7^2d8 force^Web; Sleep; Shield; Detect Magic^-^focus από λιωμένο γυαλί της Otherside; τρία σφραγισμένα συμβόλαια, ανοιχτά ποτέ; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Διαπραγματεύεται με κάτι που δεν βλέπετε, σε γλώσσα που σχεδόν αναγνωρίζετε.^Κλείνει κάθε πρόταση σαν να ζητάει άδεια.
SL-07996^Bharash Dane^Άνδρας^Dragonborn^Druid^Circle of the Land^15^10^Φύλακας του πάγου^Drifters^The Otherside^Sealed Hold (SET-075)^Φιλικός^16^142^Scimitar^+10^1d6+5 τέμνον^Heal; Reverse Gravity; Barkskin; Pass Without Trace^-^ραβδί που έχει ριζώσει δύο φορές; χρέος γραμμένο με ξένο χέρι; πειθαρχική αναφορά, ανοιχτή ακόμα^Προσφέρει φαγητό εντελώς συνηθισμένο και σας κοιτάει να αποφασίζετε.^Κάνει τρεις ερωτήσεις πριν απαντήσει σε μία.
SL-07999^Ilyria Rookhurst^Γυναίκα^Aasimar^Artificer^Armorer^11^6^Μελετητής ουρανού^The Otherside^The Otherside^Third Reach (SET-080)^Ουδέτερη^18^123^Eldritch Cannon^+9^2d8+5 τέμνον^Haste; Detect Magic; Absorb Elements; Dispel Magic^-^ρολό εργαλείων πεδίου; πρόσκληση χωρίς ημερομηνία; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Κρατάει κατάστιχο χαρών με γραφικό χαρακτήρα που δεν είναι δικός της.^Σωπαίνει τελείως όταν λέει ψέματα, που είναι κακή τακτική.
SL-08007^Kazrek Glasswell^Άνδρας^Dwarf^Fighter^-^1^1/8^Νυχτερινή σκοπιά^The Otherside^The Otherside^Third Reach (SET-080)^Ουδέτερος^18^12^Longsword^+5^1d8+3 τέμνον^-^-^δόρυ με αλλαγμένη αιχμή, δύο φορές; κατάλογος χαρών που του οφείλονται; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Περπατάει ένα όριο και το σημαδεύει, ξανά και ξανά, άσχημα.^Προφορά που κανείς δεν τοποθετεί, και δίνει διαφορετική καταγωγή κάθε φορά που ρωτιέται.
SL-08009^Fitz Ryke^Άνδρας^Human^Rogue^Assassin^8^4^Ληστής^The Otherside^The Otherside^Third Reach (SET-080)^Φιλικός^15^64^Hand crossbow (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^hand crossbow με πτυσσόμενο κοντάκι; πρόσκληση χωρίς ημερομηνία; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Δίνει οδηγίες με ορόσημα που δεν υπάρχουν πια.
SL-08029^Edda Penhallow^Γυναίκα^Human^Druid^-^2^1/4^Βοηθός αρχειοφύλακα^The Otherside^The Otherside^Cinder Reach (SET-077)^Εχθρική^14^18^Produce Flame^+5^1d8+3 τέμνον^Faerie Fire; Goodberry; Entangle; Thunderwave^-^ραβδί που έχει ριζώσει δύο φορές; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; κλειδί χωρίς κλειδαριά^Ζητάει συγγνώμη από ένα δωμάτιο που είναι άδειο.^Δεν λέει ποτέ αντίο· οι κουβέντες απλώς σταματούν όταν το αποφασίσει.
SL-08030^Ea Cindermark^Γυναίκα^Tiefling^Cleric^Life Domain^17^12^Πρώτος των Awakened^The Otherside^The Otherside^Bound House (SET-082)^Εχθρική^18^167^Warhammer^+11^1d8+5 θλαστικό^Spirit Guardians; Lesser Restoration; Guardian of Faith; Heal^-^warhammer με σφραγίδα Bastion; τρία σφραγισμένα συμβόλαια, ανοιχτά ποτέ; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Ζητάει συγγνώμη από ένα δωμάτιο που είναι άδειο.^Δίνει οδηγίες με ορόσημα που δεν υπάρχουν πια.
SL-08031^Bardin Lamphrey^Άνδρας^Dwarf^Wizard^Order of Scribes^9^6^Τεχνικός shield^The Otherside^The Otherside^Sealed Hold (SET-075)^Φιλικός^12^67^Fire Bolt^+9^210 fire^Detect Magic; Counterspell; Mirror Image; Misty Step^-^δανεικό spellbook με τις σημειώσεις κάποιου άλλου; στάχτη σε φιαλίδιο με πώμα; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Ζητάει συγγνώμη από ένα δωμάτιο που είναι άδειο.^Χρησιμοποιεί τις ίδιες τρεις βρισιές εναλλάξ και καμία άλλη.
SL-08038^Register Mallory^Άνδρας^Awakened Construct^Bard^College of Dance^20^15^Ανώτερος εκτελεστής^The Otherside^The Otherside^Cinder Reach (SET-077)^Φιλικός^16^182^Rapier^+11^1d8+5 διατρητικό^Invisibility; Enhance Ability; Suggestion; Greater Restoration^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; τρία σφραγισμένα συμβόλαια, ανοιχτά ποτέ; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Κρατάει κατάστιχο χαρών με γραφικό χαρακτήρα που δεν είναι δικός του.^Χρησιμοποιεί τη γλώσσα των συμβολαίων στην καθημερινή κουβέντα — όροι, αντάλλαγμα, παράβαση.
SL-08051^Mordai Tenbury^Άνδρας^Tiefling^Barbarian^Path of the Wild Heart^8^4^Ιχνηλάτης θηρίων^Drifters^The Otherside^Last Reach (SET-084)^Φιλικός^15^95^Greataxe^+7^1d12+4 τέμνον^-^-^γροθιές τυλιγμένες με αλυσίδα; χρέος γραμμένο με ξένο χέρι; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Ρωτάει για κάποιον του party σας με ένα παλιό όνομα.^Γρήγορη, υπερδιεγερμένη ομιλία· διακόπτει τον εαυτό του με διορθώσεις και παρενθέσεις.
SL-08058^Nell Longstride^Γυναίκα^Halfling^Rogue^-^1^1/8^Ο παράξενος του χωριού^The Otherside^The Otherside^Third Reach (SET-080)^Εχθρική^14^10^Shortsword (Sneak Attack)^+5^1d6+3 + 1d6 διατρητικό^-^-^φιαλίδιο δηλητηρίου επαφής από nanites; πρόσκληση χωρίς ημερομηνία; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Προσφέρει φαγητό εντελώς συνηθισμένο και σας κοιτάει να αποφασίζετε.^Βρίζει συνεχώς και δεν ζητάει συγγνώμη για τίποτα.
SL-08069^Maren Fallowfield^Γυναίκα^Human^Wizard^School of Abjuration^16^11^Κυνηγός Calamity^The Otherside^The Otherside^Bound House (SET-082)^Ουδέτερη^13^138^Ray of Frost^+10^3d8 cold^Scorching Ray; Misty Step; Counterspell; Fly^-^κιμωλίες σε επτά χρώματα; κατάλογος χαρών που της οφείλονται; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Ξεχωρίζει στάχτη σε τρεις σωρούς και αρνείται να πει για τι είναι ο τρίτος.^Τραυλίζει μόνο στην πρώτη λέξη της πρότασης και σε καμία μετά.
SL-08080^Lace-Frame Tanglewood^Γυναίκα^Awakened Construct^Paladin^Oath of Glory^11^6^Περιπολητής περιμέτρου^Independent^The Otherside^Third Reach (SET-080)^Ουδέτερη^19^138^Greatsword (Divine Smite)^+9^2d6+5 + 2d8 radiant^Haste; Aid; Bless; Crusader's Mantle^-^λάβαρο τυλιγμένο και ποτέ ανοιγμένο; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; οδηγίες για μια τελετή, σε μετάφραση, με το τελευταίο βήμα να λείπει^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Χρησιμοποιεί τον τύπο ευγενείας με όλους, ακόμα και με παιδιά και ζώα.
SL-08081^Dhol Harrow^Άνδρας^Orc^Cleric^War Domain^10^6^Κυνηγός επικηρυγμένων^Drifters^The Otherside^Last Reach (SET-084)^Ουδέτερος^19^86^Warhammer^+9^1d8+5 θλαστικό^Hold Person; Spiritual Weapon; Shield of Faith; Lesser Restoration^-^θυμιατό που δεν άναψε ποτέ; κατάλογος χαρών που του οφείλονται; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Αρνείται να πει πού γεννήθηκε και απαντάει σε όλα τα άλλα ειλικρινά.^Λέει «εμείς» για τις αποφάσεις και «εγώ» για τα λάθη.
SL-08097^Brynn Meriden^Γυναίκα^Half-Elf^Wizard^Order of Scribes^8^5^Λοχίας περιμέτρου^Independent^The Otherside^Third Reach (SET-080)^Εχθρική^14^64^Arcane Ray^+7^2d8 force^Grease; Invisibility; Sleep; Magic Missile^-^μηχανισμός με τα τρία φεγγάρια; κατάλογος χαρών που της οφείλονται; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Ξεχωρίζει στάχτη σε τρεις σωρούς και αρνείται να πει για τι είναι ο τρίτος.^Μιλάει μόνο σε προστακτική, ακόμα και κοινωνικά.
SL-08098^Fitz Dunwich^Άνδρας^Human^Ranger^Fey Wanderer^9^5^Φρουρός καραβανιού^The Otherside^The Otherside^Cinder Reach (SET-077)^Εχθρικός^16^77^Hand crossbow^+9^1d6+5 διατρητικό^Cure Wounds; Goodberry; Conjure Barrage; Nondetection^-^φαρέτρα με διπλό πάτο; στάχτη σε φιαλίδιο με πώμα; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Εισπράττει ένα χρέος από κάποιον που δεν ήξερε ότι το χρωστούσε.^Απαντάει «όχι» σε κάθε πρώτη ερώτηση αντανακλαστικά, και μετά το ξανασκέφτεται.
SL-08110^Edric Hollis^Άνδρας^Human^Rogue^Arcane Trickster^7^3^Επιστάτης ανάσυρσης^The Otherside^The Otherside^Third Reach (SET-080)^Ουδέτερος^15^59^Shortsword (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^μάσκα πιο πολύ μπαλωμένη παρά φορεμένη; κερί που καίει χωρίς να κοντεύει; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Αρνείται να πει πού γεννήθηκε και απαντάει σε όλα τα άλλα ειλικρινά.^Μιλάει στο έδαφος αντί για τα πρόσωπα, και σηκώνει βλέμμα μόνο όταν απειληθεί.
SL-08112^Wren Mourn^Γυναίκα^Human^Bard^College of Lore^9^6^Φύλακας του περάσματος^The Otherside^The Otherside^Cinder Reach (SET-077)^Ουδέτερη^14^67^Rapier^+9^1d8+5 διατρητικό^Dispel Magic; Major Image; Charm Person; Suggestion^-^συστατική επιστολή για αυλή που έχει πέσει; στάχτη σε φιαλίδιο με πώμα; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Ξεχωρίζει στάχτη σε τρεις σωρούς και αρνείται να πει για τι είναι ο τρίτος.^Καθαρίζει τον λαιμό της πριν από κάθε άρνηση, που κάνει τις αρνήσεις ορατές από μακριά.
SL-08144^Gauge Fenwright^Άνδρας^Awakened Construct^Bard^-^1^1/8^Αντιγραφέας καταστίχων^The Otherside^The Otherside^Sealed Hold (SET-075)^Ουδέτερος^14^10^Hand crossbow^+5^1d6+3 διατρητικό^Charm Person; Dissonant Whispers; Faerie Fire; Healing Word^-^συστατική επιστολή για αυλή που έχει πέσει; τρία σφραγισμένα συμβόλαια, ανοιχτά ποτέ; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Τρίβει στάχτη από ένα κούφωμα με πραγματική βιασύνη.^Η προφορά του βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-08147^Vaelis Larkspur^Άνδρας^Elf^Wizard^-^1^1/8^Νυχτερινή σκοπιά^The Otherside^The Otherside^Sealed Hold (SET-075)^Φιλικός^12^9^Ray of Frost^+5^1d8 cold^Sleep; Shield; Grease; Detect Magic^-^δανεικό spellbook με τις σημειώσεις κάποιου άλλου; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; Guardian dog-tag που δεν είναι δικό του^Στέκεται πάνω από ένα πτώμα και προφανώς περιμένει να τελειώσει κάτι.^Γρήγορη, υπερδιεγερμένη ομιλία· διακόπτει τον εαυτό του με διορθώσεις και παρενθέσεις.
SL-08164^Kessa Jessup^Γυναίκα^Goliath^Sorcerer^Aberrant Sorcery^4^1^Παγιδευτής^Drifters^The Otherside^Third House (SET-074)^Εχθρική^11^33^Ray of Frost^+5^1d8 cold^Shield; Burning Hands; Absorb Elements; Chromatic Orb^-^focus από γυαλί καταιγίδας; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; σφραγισμένο φιαλίδιο με μόνο μια ημερομηνία^Αρνείται να πει πού γεννήθηκε και απαντάει σε όλα τα άλλα ειλικρινά.^Γρήγορη, υπερδιεγερμένη ομιλία· διακόπτει τον εαυτό της με διορθώσεις και παρενθέσεις.
SL-08165^Iridia Wickham^Γυναίκα^Tiefling^Ranger^Hunter^10^5^Φύλακας του περάσματος^The Otherside^The Otherside^Sealed Hold (SET-075)^Ουδέτερη^17^91^Shortsword pair^+9^1d6+5 διατρητικό^Silence; Conjure Barrage; Ensnaring Strike; Cure Wounds^-^μπότες με σόλα που δεν αφήνει ίχνος; πρόσκληση χωρίς ημερομηνία; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Κοιμάται σε καρέκλα με το πρόσωπο στην πόρτα, ντυμένη.^Κρατάει κάθε πρόταση κάτω από έξι λέξεις, πειθαρχία που επέβαλε στον εαυτό της.
SL-08166^Solenn Bellwether^Γυναίκα^Elf^Cleric^Grave Domain^10^6^Τοπογράφος shaft^Independent^The Otherside^Sealed Hold (SET-075)^Εχθρική^18^96^Warhammer^+9^1d8+5 θλαστικό^Bless; Spirit Guardians; Guiding Bolt; Revivify^-^warhammer με σφραγίδα Bastion; πρόσκληση χωρίς ημερομηνία; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Περιμένει σε σταυροδρόμι με τη λάμπα ήδη αναμμένη για εσάς.^Έχει μάθει να χαμηλώνει τη φωνή της όταν λέει κάτι αληθινό.
SL-08167^Ansel Vell^Άνδρας^Human^Fighter^Psi Warrior^4^1^Αρχάριος γιατρός^The Otherside^The Otherside^Grey Reach (SET-083)^Ουδέτερος^17^46^Longbow^+5^1d8+3 διατρητικό^-^-^κόρνα ρήγματος shield; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Ζητάει συγγνώμη από ένα δωμάτιο που είναι άδειο.^Συγχρονίζει τις προτάσεις του με την αναπνοή και ξεμένει από αέρα στη μέση της σκέψης.
SL-08169^Barakas Dunwich^Άνδρας^Tiefling^Ranger^Gloom Stalker^7^3^Τεχνικός shield^Independent^The Otherside^Third Reach (SET-080)^Ουδέτερος^16^65^Longbow^+7^1d8+4 διατρητικό^Silence; Hunter's Mark; Pass Without Trace; Ensnaring Strike^-^20 βέλη, 4 με αιχμή nanite; πρόσκληση χωρίς ημερομηνία; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Αρνείται μια μάχη που σαφώς θα κέρδιζε, με ορατή λύπη.^Παλιό τραύμα στο σαγόνι μπερδεύει τα σύμφωνά του· μιλάει αργά για να το αντισταθμίσει και μισεί να επαναλαμβάνει.
SL-08205^Yngra Penhallow^Γυναίκα^Dwarf^Wizard^School of Abjuration^6^4^Επιστάτης ανάσυρσης^The Otherside^The Otherside^Cinder Reach (SET-077)^Ουδέτερη^12^52^Ray of Frost^+7^2d8 cold^Grease; Misty Step; Sleep; Invisibility^-^focus από λιωμένο γυαλί της Otherside; κερί που καίει χωρίς να κοντεύει; κλειδί χωρίς κλειδαριά^Ζητάει συγγνώμη από ένα δωμάτιο που είναι άδειο.^Συγχρονίζει τις προτάσεις της με την αναπνοή και ξεμένει από αέρα στη μέση της σκέψης.
SL-08207^Hale Ravensmere^Άνδρας^Human^Fighter^Eldritch Knight^11^6^Αναγνώστης καταιγίδων^Drifters^The Otherside^Last Reach (SET-084)^Εχθρικός^19^143^Longsword^+9^1d8+5 τέμνον^-^-^κόρνα ρήγματος shield; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Ζητάει συγγνώμη, ειλικρινά, πριν κάνει κάτι ασυγχώρητο.^Μιλάει για τον εαυτό του σε τρίτο πρόσωπο όταν συζητάει τη δουλειά.
SL-08212^Ynna Cain^Γυναίκα^Orc^Fighter^Psi Warrior^5^2^Τεχνικός shield^Drifters^The Otherside^Third Reach (SET-080)^Εχθρική^18^53^Longsword^+7^1d8+4 τέμνον^-^-^Thundermount crystalline longsword (+1); κερί που καίει χωρίς να κοντεύει; μια τούφα μαλλιά σε διπλωμένο χαρτί^Τρίβει στάχτη από ένα κούφωμα με πραγματική βιασύνη.^Μιλάει δύο γλώσσες στην ίδια πρόταση και θεωρεί ότι παρακολουθείτε.
SL-08221^Muri Tallow^Γυναίκα^Half-Orc^Rogue^Thief^8^4^Λοχίας τείχους^The Otherside^The Otherside^Bound House (SET-082)^Φιλική^17^64^Hand crossbow (Sneak Attack)^+7^1d6+4 + 4d6 διατρητικό^-^-^τράπουλα σημαδεμένη, και μάλιστα άσχημα; χρέος γραμμένο με ξένο χέρι; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Περπατάει ένα όριο και το σημαδεύει, ξανά και ξανά, άσχημα.^Τελειώνει τις προτάσεις των άλλων και έχει δίκιο αρκετά συχνά ώστε να εκνευρίζει.
SL-08226^Pale-Chassis Everdene^Γυναίκα^Awakened Construct^Rogue^Assassin^14^8^Φρουρός του Reach^The Otherside^The Otherside^Third Reach (SET-080)^Εχθρική^17^123^Hand crossbow (Sneak Attack)^+10^1d6+5 + 7d6 διατρητικό^-^-^κόφτης τζαμιού και ένα κουβάρι σύρμα; στάχτη σε φιαλίδιο με πώμα; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Κρατάει κατάστιχο χαρών με γραφικό χαρακτήρα που δεν είναι δικός της.^Η προφορά της βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-08227^Orrin Ivorel^Άνδρας^Half-Elf^Ranger^Beast Master^4^1^Σχοινάς^The Otherside^The Otherside^Owed Court (SET-078)^Ουδέτερος^14^32^Hand crossbow^+5^1d6+3 διατρητικό^Ensnaring Strike; Goodberry; Cure Wounds; Fog Cloud^-^πυξίδα Drifter's Road; κατάλογος χαρών που του οφείλονται; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Εισπράττει ένα χρέος από κάποιον που δεν ήξερε ότι το χρωστούσε.^Έχει μάθει να χαμηλώνει τη φωνή του όταν λέει κάτι αληθινό.
SL-08243^Ivar Zell^Άνδρας^Human^Paladin^Oath of the Ancients^10^5^Τοπογράφος πεδίου^Independent^The Otherside^Bound House (SET-082)^Φιλικός^18^111^Warhammer (Divine Smite)^+9^1d8+5 + 2d8 radiant^Compelled Duel; Hunter's Mark; Aura of Vitality; Aid^-^ασπίδα με μισοσβησμένο οικόσημο; τρία σφραγισμένα συμβόλαια, ανοιχτά ποτέ; shard με μήνυμα που δεν έχει παίξει ποτέ^Περιμένει σε σταυροδρόμι με τη λάμπα ήδη αναμμένη για εσάς.^Γελάει με τα ίδια του τα αστεία έναν χτύπο πριν τα πει.
SL-08245^Dell Northwind^Άνδρας^Human^Monk^Warrior of Shadow^3^1/2^Βοηθός αρχειοφύλακα^Independent^The Otherside^Cinder Reach (SET-077)^Φιλικός^13^26^Unarmed Strike (Flurry)^+5^2 επιθέσεις, 1d8+3 θλαστικό^-^-^επίδεσμοι σημαδεμένοι με στάχτη; κερί που καίει χωρίς να κοντεύει; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Επιστρέφει κάτι που δεν ξέρατε ότι είχατε χάσει.^Μιλάει σχεδόν αποκλειστικά σε κατευθύνσεις και αποστάσεις· θεωρεί την ψιλοκουβέντα αποτυχημένη μετάδοση.
SL-08247^Torbera Wickham^Γυναίκα^Dwarf^Barbarian^Path of the Zealot^4^1^Υπάλληλος διοδίων^The Otherside^The Otherside^Quiet Steading (SET-073)^Εχθρική^14^38^Greatsword^+5^2d6+3 τέμνον^-^-^τσεκούρι με χαραγμένο όνομα στο στειλιάρι, όχι το δικό της; χρέος γραμμένο με ξένο χέρι; debt-token από τους Lifeweavers^Τρίβει στάχτη από ένα κούφωμα με πραγματική βιασύνη.^Έχει τη συνήθεια να επαναλαμβάνει το όνομά σου μέσα στην κουβέντα, χωρίς λόγο.
SL-08249^Tobin Westerly^Άνδρας^Human^Bard^College of Glamour^5^3^Υπάλληλος assay^Independent^The Otherside^Third Reach (SET-080)^Ουδέτερος^16^42^Vicious Mockery^+7^1d6+4 τέμνον^Enhance Ability; Charm Person; Shatter; Faerie Fire^-^το μοναδικό γραπτό αντίγραφο ενός route-song; τρία σφραγισμένα συμβόλαια, ανοιχτά ποτέ; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Περπατάει ένα όριο και το σημαδεύει, ξανά και ξανά, άσχημα.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που του είπαν.
SL-08254^Nessa Wardlow^Γυναίκα^Human^Druid^-^1^1/8^Αντιγραφέας καταστίχων^Independent^The Otherside^Bound House (SET-082)^Ουδέτερη^15^8^Produce Flame^+5^1d8+3 τέμνον^Healing Word; Thunderwave; Goodberry; Faerie Fire^-^σακούλι σπόρων που κανείς δεν αναγνωρίζει; ύφασμα ποτισμένο με κάτι που δεν στεγνώνει; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Αρνείται να πει πού γεννήθηκε και απαντάει σε όλα τα άλλα ειλικρινά.^Καθαρίζει τον λαιμό της πριν από κάθε άρνηση, που κάνει τις αρνήσεις ορατές από μακριά.
SL-08258^Beran Dunwich^Άνδρας^Human^Artificer^-^1^1/8^Σχοινάς^Independent^The Otherside^Bound House (SET-082)^Ουδέτερος^16^11^Steel Defender + warhammer^+5^1d8+3 τέμνον^Detect Magic; Cure Wounds; Catapult; Faerie Fire^-^πρωτότυπο που δεν δούλεψε ποτέ; πρόσκληση χωρίς ημερομηνία; debt-token από τους Lifeweavers^Στέκεται πάνω από ένα πτώμα και προφανώς περιμένει να τελειώσει κάτι.^Σβήνει στο τέλος των προτάσεων και σας αφήνει να τις τελειώσετε.
SL-08259^Kerkhan Marrowgate^Άνδρας^Dragonborn^Fighter^Eldritch Knight^7^3^Τοπογράφος shaft^Independent^The Otherside^Cinder Reach (SET-077)^Ουδέτερος^18^83^Greatsword^+7^2d6+4 τέμνον^-^-^ασπίδα με τρία διαφορετικά οικόσημα καρφωμένα το ένα πάνω στο άλλο; κατάλογος χαρών που του οφείλονται; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Μετράει πληρωμή σε νόμισμα που δεν κόβεται εδώ και δεκαετίες.^Μιλάει ελάχιστα· όταν το κάνει, η φωνή είναι πιο νεανική απ' ό,τι περιμένατε και ενοχλείται που το προσέξατε.
SL-08262^Sharka Marsh^Γυναίκα^Half-Orc^Ranger^Fey Wanderer^14^8^Αρχηγός συντεχνίας^The Otherside^The Otherside^Owed Court (SET-078)^Φιλική^18^146^Hand crossbow^+10^1d6+5 διατρητικό^Wind Wall; Conjure Volley; Dispel Magic; Guardian of Nature^-^πυξίδα Drifter's Road; καθρέφτης που δείχνει το δωμάτιο ένα δευτερόλεπτο αργότερα; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Διαβάζει το όνομά σας από μια σελίδα που έχει και ημερομηνία.^Ψεύδισμα που έχει πάψει να κρύβει και δεν δέχεται πειράγματα γι' αυτό.
