ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00023^Hana Jessup^Γυναίκα^Human^Sorcerer^Draconic Sorcery^10^6^Επικαλητής καταιγίδας^Wilds Circles^Wyldermoore^Mourn Hollow (SET-043)^Ουδέτερη^12^74^Ray of Frost^+9^2d8 cold^Magic Missile; Twinned Haste; Misty Step; Fireball^-^ουλή που σχηματίζει αστερισμό; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; ένταλμα με τη δική της περιγραφή πάνω^Κουβαλάει ένα άδειο φέρετρο προς τη γραμμή των δέντρων, μόνη.^Αβίαστη και υπερβολικά ευγενικη· διατυπώνει κάθε απειλή ως ερώτηση.
SL-08485^Marrow-Frame Rookhurst^Άνδρας^Awakened Construct^Barbarian^Path of the Wild Heart^7^3^Επιστάτης ανάσυρσης^Wilds Circles^Wyldermoore^Still Hollow (SET-039)^Ουδέτερος^15^77^Maul^+7^2d6+4 θλαστικό^-^-^γροθιές τυλιγμένες με αλυσίδα; πέτρα παρμένη από τάφο και μη επιστραμμένη; δαχτυλίδι πολύ μικρό για οποιονδήποτε γνωρίζει^Αρνείται να περάσει μια γραμμή από αλάτι, και την παρακάμπτει.^Επαναλαμβάνει χαρούμενα κουτσομπολιά ως γεγονότα και διορθώνεται αργότερα, δημόσια.
SL-08488^Rhys Southgate^Άνδρας^Half-Elf^Fighter^Psi Warrior^3^1/2^Μαθητευόμενος σιδεράς^Wilds Circles^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερος^18^32^Longbow^+5^1d8+3 διατρητικό^-^-^θώρακας επισκευασμένος στο πεδίο; παιδικό παπούτσι, φυλαγμένο; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Φυλάει ένα χωράφι κρατώντας όπλο που φανερά δεν ξέρει να πιάσει.^Απαντάει «όχι» σε κάθε πρώτη ερώτηση αντανακλαστικά, και μετά το ξανασκέφτεται.
SL-08489^Fenn Halloway^Άνδρας^Halfling^Wizard^School of Evocation^5^3^Υπάλληλος επικηρύξεων^Wyldermoore Village^Wyldermoore^Wither Barrow (SET-047)^Φιλικός^14^43^Ray of Frost^+7^2d8 cold^Web; Invisibility; Shield; Mirror Image^-^δανεικό spellbook με τις σημειώσεις κάποιου άλλου; σκισμένη σελίδα από κατάστιχο τάφων; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Ρωτάει αν συναντήσατε κανέναν στον δρόμο, και χλομιάζει με την απάντηση.^Ζητάει συγγνώμη πριν από κάθε πρόταση, ακόμα και πριν από τα καλά νέα.
SL-08493^Lace-Frame Ivorel^Γυναίκα^Awakened Construct^Rogue^Arcane Trickster^7^3^Καπετάνιος συνοδείας^Wilds Circles^Wyldermoore^Still Hollow (SET-039)^Ουδέτερη^17^59^Dagger (Sneak Attack)^+7^1d4+4 + 4d6 διατρητικό^-^-^φιαλίδιο δηλητηρίου επαφής από nanites; σκισμένη σελίδα από κατάστιχο τάφων; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Αρνείται να περάσει μια γραμμή από αλάτι, και την παρακάμπτει.^Ξεκινάει κάθε ιστορία από τη μέση.
SL-08494^Ilesse Lock^Γυναίκα^Human^Fighter^Eldritch Knight^10^5^Ανασύρτης ναυαγίων^Wyldermoore Village^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερη^18^105^Halberd^+9^1d10+5 τέμνον^-^-^βραχιόλι που σταματάει λεπίδα και το δείχνει; ένα όνομα που δεν θα το πει φωναχτά; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Γυρίζει από τον βάλτο χωρίς τίποτα και τον συγχαίρουν γι' αυτό.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-08524^Kava Rookwood^Γυναίκα^Dragonborn^Fighter^Psi Warrior^5^2^Ανασύρτης ναυαγίων^Wyldermoore Village^Wyldermoore^Grave Green (SET-044)^Φιλική^19^57^Lance (mounted)^+7^1d12+4 διατρητικό^-^-^δόρυ με αλλαγμένη αιχμή, δύο φορές; πέτρα παρμένη από τάφο και μη επιστραμμένη; απλήρωτος λογαριασμός από τρεις πόλεις^Κρεμάει κάτι σε πάσσαλο φράχτη που το χωριό προσπερνάει χωρίς να το κοιτάξει.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις της ανάλογα.
SL-08525^Kaelen Vell^Άνδρας^Half-Elf^Bard^College of Dance^6^4^Τεχνίτης wards^Wilds Circles^Wyldermoore^Willow Hollow (SET-038)^Ουδέτερος^15^50^Shortsword^+7^1d6+4 διατρητικό^Enhance Ability; Suggestion; Invisibility; Charm Person^-^λαούτο με ασημένιες χορδές; πέτρα παρμένη από τάφο και μη επιστραμμένη; απλήρωτος λογαριασμός από τρεις πόλεις^Γυρίζει από τον βάλτο χωρίς τίποτα και τον συγχαίρουν γι' αυτό.^Επαναλαμβάνει χαρούμενα κουτσομπολιά ως γεγονότα και διορθώνεται αργότερα, δημόσια.
SL-08536^Hesediel Ostwind^Άνδρας^Aasimar^Sorcerer^Wild Magic Sorcery^7^4^Μηχανικός τείχους^Wyldermoore Village^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερος^13^58^Fire Bolt^+7^210 fire^Chromatic Orb; Misty Step; Burning Hands; Hold Person^-^focus από γυαλί καταιγίδας; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; Guardian dog-tag που δεν είναι δικό του^Αρνείται να περάσει μια γραμμή από αλάτι, και την παρακάμπτει.^Τραυλισμός που καθαρίζει εντελώς όταν δίνει διαταγές.
SL-08543^Yrsa Marrowgate^Γυναίκα^Human^Fighter^Champion^4^1^Σκοπός^Wilds Circles^Wyldermoore^Grave Green (SET-044)^Ουδέτερη^17^45^Greatsword^+5^2d6+3 τέμνον^-^-^Guardian halberd; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; κλειδί χωρίς κλειδαριά^Κρεμάει κάτι σε πάσσαλο φράχτη που το χωριό προσπερνάει χωρίς να το κοιτάξει.^Παραλείπει τα άρθρα, δίνοντας σε κάθε πρόταση κοφτό, τηλεγραφικό σχήμα.
SL-08549^Sigrun Varsk^Γυναίκα^Dwarf^Bard^-^2^1/4^Συλλέκτης μεταλλεύματος^Wilds Circles^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερη^14^15^Rapier^+5^1d8+3 διατρητικό^Bane; Dissonant Whispers; Charm Person; Healing Word^-^συστατική επιστολή για αυλή που έχει πέσει; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; διαταγές που επέλεξε να μην ακολουθήσει^Σας ζητάει, πολύ ευγενικά, να φύγετε πριν σκοτεινιάσει, χωρίς να πει τι γίνεται μετά.^Αργη και μετρημένη· δεν υψώνει ποτέ τη φωνή της και δεν επαναλαμβάνει.
SL-08550^Ossa Eastmere^Γυναίκα^Human^Rogue^Arcane Trickster^7^3^Μεταφορέας serum^Wyldermoore Village^Wyldermoore^Wither Barrow (SET-047)^Φιλική^16^51^Dagger (Sneak Attack)^+7^1d4+4 + 4d6 διατρητικό^-^-^μάσκα πιο πολύ μπαλωμένη παρά φορεμένη; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; μια υπόσχεση, γραμμένη, με δύο μάρτυρες^Παρακολουθεί ένα σπίτι που δεν έχει κατοικηθεί εδώ και χρόνια.^Κοφτές καταφάσεις· χρόνια φωνάζοντας πάνω από τον άνεμο άφησαν τη φωνή της μόνιμα βραχνή.
SL-08553^Halda Longbarrow^Γυναίκα^Dwarf^Druid^Circle of the Sea^11^7^Ιχνηλάτης θηρίων^Wilds Circles^Wyldermoore^Still Hollow (SET-039)^Ουδέτερη^18^120^Starry Form (The Long Shot)^+9^2d8+5 radiant^Heat Metal; Goodberry; Faerie Fire; Pass Without Trace^-^σακούλι με σπόρους εξαφανισμένων χόρτων; ένα όνομα που δεν θα το πει φωναχτά; γραπτή ομολογία υπογεγραμμένη από κάποιον που ζει ακόμα^Κάθεται με κάποιον που πεθαίνει και δεν μιλάει.^Μετράει τις λέξεις της και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-08560^Ruun Hollowmere^Άνδρας^Goliath^Sorcerer^Aberrant Sorcery^7^4^Επικαλητής καταιγίδας^Wilds Circles^Wyldermoore^Wither Barrow (SET-047)^Εχθρικός^12^61^Chromatic Orb^+7^2d8 lightning^Shatter; Misty Step; Burning Hands; Absorb Elements^-^focus από γυαλί καταιγίδας; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Περιμένει να περάσει η βροχή σε ένα κατώφλι αντί να δεχτεί καταφύγιο.^Μιλάει για το μέλλον μόνο σε υποθετικό, ποτέ σε οριστική.
SL-08563^Hana Quill^Γυναίκα^Human^Warlock^The Celestial^4^1^Καθαριστής τείχους^Wyldermoore Village^Wyldermoore^Grave Green (SET-044)^Φιλική^13^34^Eldritch Blast^+5^1 δέσμες, 1d10+3 force η καθεμία^Hex; Armor of Agathys; Dissonant Whispers; Charm Person^-^σφραγίδα που ξανανοίγει μόνη της; πέτρα παρμένη από τάφο και μη επιστραμμένη; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Παρακολουθεί ένα σπίτι που δεν έχει κατοικηθεί εδώ και χρόνια.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις της ανάλογα.
SL-08573^Malla Wardlow^Γυναίκα^Tiefling^Warlock^-^1^1/8^Παγιδευτής^Wyldermoore Village^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερη^14^10^Pact blade^+5^1d8+3 τέμνον^Armor of Agathys; Dissonant Whispers; Charm Person; Hex^-^κλειδί που δεν ξεκλειδώνει τίποτα σε αυτόν τον κόσμο; σκισμένη σελίδα από κατάστιχο τάφων; κλειδί τυλιγμένο σε ύφασμα, ποτέ χρησιμοποιημένο^Μαζεύει κάτι στη γραμμή των δέντρων που δεν είναι τροφή.^Παραλείπει τα άρθρα, δίνοντας σε κάθε πρόταση κοφτό, τηλεγραφικό σχήμα.
SL-08583^Morgran Fenwright^Άνδρας^Dwarf^Ranger^-^1^1/8^Καμπανάρης^Wilds Circles^Wyldermoore^Wither Barrow (SET-047)^Φιλικός^16^10^Longbow^+5^1d8+3 διατρητικό^Goodberry; Cure Wounds; Fog Cloud; Hunter's Mark^-^20 βέλη, 4 με αιχμή nanite; πέτρα παρμένη από τάφο και μη επιστραμμένη; σύμβολο ενός Circle που δεν συνεδριάζει πια^Παρακολουθεί ένα σπίτι που δεν έχει κατοικηθεί εδώ και χρόνια.^Μιλάει την παλιά διάλεκτο της κοιλάδας που τρία μόνο χωριά κρατούν ακόμα.
SL-08587^Bekk Longbarrow^Άνδρας^Human^Fighter^-^1^1/8^Επισκευαστής φραχτών^Wyldermoore Village^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερος^19^14^Longsword^+5^1d8+3 τέμνον^-^-^χαρακωμένο greatsword; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Θάβει ένα νεκρό ζώο με περισσότερη τελετουργία απ' όση φαίνεται δικαιολογημένη.^Μιλάει για τον εαυτό του σε τρίτο πρόσωπο όταν συζητάει τη δουλειά.
SL-08592^Ossa Yestermarch^Γυναίκα^Human^Cleric^Trickery Domain^9^6^Επιστάτης ανάσυρσης^Wilds Circles^Wyldermoore^Grave Green (SET-044)^Ουδέτερη^17^89^Mace^+9^1d6+5 θλαστικό^Shield of Faith; Healing Word; Mass Healing Word; Guiding Bolt^-^θυμιατό που δεν άναψε ποτέ; παιδικό παπούτσι, φυλαγμένο; μια τούφα μαλλιά σε διπλωμένο χαρτί^Περιμένει στην οριακή πέτρα του χωριού πριν φτάσετε, χωρίς να το έχει πει κανείς.^Ευλογεί τον κόσμο αντανακλαστικά, ακόμα και αγνώστους και εχθρούς.
SL-08607^Morg Pinfold^Άνδρας^Half-Orc^Wizard^School of Evocation^7^4^Εκτελεστής^Independent^Wyldermoore^Wither Barrow (SET-047)^Φιλικός^12^58^Fire Bolt^+7^210 fire^Shield; Grease; Detect Magic; Invisibility^-^δανεικό spellbook με τις σημειώσεις κάποιου άλλου; κερί φυλαγμένο για την Leafwilt 28; μια τούφα μαλλιά σε διπλωμένο χαρτί^Μαζεύει κάτι στη γραμμή των δέντρων που δεν είναι τροφή.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-08631^Renk Whitlock^Άνδρας^Half-Orc^Druid^Circle of the Moon^6^4^Καπετάνιος συνοδείας^Wyldermoore Village^Wyldermoore^Still Hollow (SET-039)^Ουδέτερος^17^55^Scimitar^+7^1d6+4 τέμνον^Entangle; Thunderwave; Heat Metal; Spike Growth^-^μενταγιόν Prism Arc; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Κάθεται με κάποιον που πεθαίνει και δεν μιλάει.^Χρησιμοποιεί τις ίδιες τρεις βρισιές εναλλάξ και καμία άλλη.
SL-08636^Etch Vantry^Γυναίκα^Awakened Construct^Warlock^-^2^1/4^Παραγιός μάγειρα^Wilds Circles^Wyldermoore^Grave Green (SET-044)^Φιλική^15^19^Pact blade^+5^1d8+3 τέμνον^Dissonant Whispers; Hex; Arms of Hadar; Charm Person^-^κλειδί που δεν ξεκλειδώνει τίποτα σε αυτόν τον κόσμο; πέτρα παρμένη από τάφο και μη επιστραμμένη; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Μαζεύει κάτι στη γραμμή των δέντρων που δεν είναι τροφή.^Μιλάει σε δεύτερο πρόσωπο για τις δικές της εμπειρίες — «μαθαίνεις, μετά από λίγο».
SL-08643^Ekemon Vantry^Άνδρας^Tiefling^Cleric^Grave Domain^6^4^Ληστής^Wyldermoore Village^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερος^19^59^Sacred Flame^+7^1d8+4 τέμνον^Aid; Cure Wounds; Healing Word; Hold Person^-^τελετουργικό δρεπάνι; σκισμένη σελίδα από κατάστιχο τάφων; ένταλμα με τη δική του περιγραφή πάνω^Τραγουδάει για να κρατήσει κάτι μακριά, και σταματάει όταν πλησιάσετε.^Χρησιμοποιεί λόγια γραμματική και χυδαίο λεξιλόγιο στην ίδια ανάσα.
SL-08648^Ezekiel Harkaway^Άνδρας^Aasimar^Druid^Circle of the Sea^18^13^Πρεσβύτερος του Circle^Independent^Wyldermoore^Wither Barrow (SET-047)^Ουδέτερος^16^183^Quarterstaff^+11^1d8+5 θλαστικό^Wall of Stone; Barkskin; Sunbeam; Plant Growth^-^βάζο με χώμα από τόπο που δεν υπάρχει πια; κερί φυλαγμένο για την Leafwilt 28; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Ρωτάει αν συναντήσατε κανέναν στον δρόμο, και χλομιάζει με την απάντηση.^Απευθύνεται σε ομάδες και όχι σε άτομα, ακόμα κι όταν είστε ένας.
SL-08652^Dorran Kildare^Άνδρας^Human^Druid^Circle of the Land^7^4^Λοχίας περιμέτρου^Wyldermoore Village^Wyldermoore^Grave Green (SET-044)^Ουδέτερος^15^61^Starry Form (The Long Shot)^+7^1d8+4 radiant^Heat Metal; Moonbeam; Entangle; Pass Without Trace^-^σακούλι με σπόρους εξαφανισμένων χόρτων; πέτρα παρμένη από τάφο και μη επιστραμμένη; σύμβολο ενός Circle που δεν συνεδριάζει πια^Αρνείται να περάσει μια γραμμή από αλάτι, και την παρακάμπτει.^Παλιό τραύμα στο σαγόνι μπερδεύει τα σύμφωνά του· μιλάει αργά για να το αντισταθμίσει και μισεί να επαναλαμβάνει.
SL-08664^Hana Everdene^Γυναίκα^Human^Paladin^Oath of Devotion^6^3^Καπετάνιος route^Wyldermoore Village^Wyldermoore^Grave Green (SET-044)^Φιλική^18^68^Greatsword (Divine Smite)^+7^2d6+4 + 2d8 radiant^Cure Wounds; Divine Favor; Shield of Faith; Bless^-^όρκος ξαναγραμμένος με το ίδιο της το χέρι; παιδικό παπούτσι, φυλαγμένο; λίστα με έξι ονόματα, τα τέσσερα διαγραμμένα^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Συγχρονίζει τις προτάσεις της με την αναπνοή και ξεμένει από αέρα στη μέση της σκέψης.
SL-08665^Imogen Penhallow^Γυναίκα^Human^Barbarian^Path of the Zealot^5^2^Ιχνηλάτης θηρίων^Independent^Wyldermoore^Grave Green (SET-044)^Ουδέτερη^17^60^Greataxe^+7^1d12+4 τέμνον^-^-^greataxe ορυχείου με λάμα φαγωμένη από μετάλλευμα; πέτρα παρμένη από τάφο και μη επιστραμμένη; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Η προφορά της βαραίνει μόλις τον ρωτήσουν από πού είναι.
SL-08667^Lorna Stoneglass^Γυναίκα^Human^Cleric^Life Domain^8^5^Μεταφορέας μεταλλεύματος^Wilds Circles^Wyldermoore^Still Hollow (SET-039)^Ουδέτερη^19^70^Sacred Flame^+7^1d8+4 τέμνον^Aid; Lesser Restoration; Bless; Silence^-^τελετουργικό δρεπάνι; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; κομμάτι συμβολαίου με τρεις υπογραφές και κανέναν όρο^Περιμένει στην οριακή πέτρα του χωριού πριν φτάσετε, χωρίς να το έχει πει κανείς.^Μιλάει ελάχιστα· όταν το κάνει, η φωνή είναι πιο νεανική απ' ό,τι περιμένατε και ενοχλείται που το προσέξατε.
SL-08670^Ugluk Ironmark^Άνδρας^Orc^Sorcerer^Aberrant Sorcery^4^1^Ζωγράφος πινακίδων^Wilds Circles^Wyldermoore^Willow Hollow (SET-038)^Φιλικός^11^31^Ray of Frost^+5^1d8 cold^Magic Missile; Chromatic Orb; Absorb Elements; Shield^-^φιαλίδιο νερού καταιγίδας που δεν έχει κατακαθίσει; πέτρα παρμένη από τάφο και μη επιστραμμένη; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Κουβαλάει νερό από ένα πηγάδι που το χωριό έπαψε να χρησιμοποιεί.^Τικ να αγγίζει τον λαιμό του πριν μιλήσει, από τραύμα που έχει κλείσει προ πολλού.
SL-08674^Onni Jessup^Άνδρας^Dwarf^Wizard^Order of Scribes^10^6^Λαθρέμπορος^Wyldermoore Village^Wyldermoore^Willow Hollow (SET-038)^Ουδέτερος^12^78^Fire Bolt^+9^210 fire^Web; Shield; Fireball; Misty Step^-^γυάλινη ράβδος που βουίζει κοντά σε shields; κερί φυλαγμένο για την Leafwilt 28; γράμμα που δεν στάλθηκε ποτέ^Κρεμάει κάτι σε πάσσαλο φράχτη που το χωριό προσπερνάει χωρίς να το κοιτάξει.^Γελάει πριν ανακοινώσει άσχημα νέα και δεν μπορεί να το σταματήσει.
SL-08675^Warryn Saltmarsh^Άνδρας^Gnome^Cleric^Light Domain^8^5^Αρχιτελώνης^Drifters^Wyldermoore^Bell Hollow (SET-041)^Φιλικός^17^78^Ritual sickle^+7^1d6+4 τέμνον^Cure Wounds; Healing Word; Bless; Spiritual Weapon^-^ραγισμένο field-bowl (σύμβολο Mender's Bowl); πέτρα παρμένη από τάφο και μη επιστραμμένη; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Μαθαίνει σε ένα παιδί ένα ποιηματάκι που είναι σαφώς προειδοποίηση.^Παραθέτει γραφές με ακρίβεια και τις εφαρμόζει λάθος, χαρούμενος.
SL-08718^Bimpnottin Vale^Γυναίκα^Gnome^Bard^-^2^1/4^Παραγιός μάγειρα^Wilds Circles^Wyldermoore^Wither Barrow (SET-047)^Φιλική^15^14^Rapier^+5^1d8+3 διατρητικό^Healing Word; Bane; Dissonant Whispers; Faerie Fire^-^βιβλίο με ονόματα που κανείς δεν θα τραγουδήσει; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; γράμμα που δεν στάλθηκε ποτέ^Τραγουδάει για να κρατήσει κάτι μακριά, και σταματάει όταν πλησιάσετε.^Μιλάει ελάχιστα· όταν το κάνει, η φωνή είναι πιο νεανική απ' ό,τι περιμένατε και ενοχλείται που το προσέξατε.
SL-08736^Fenwick Kildare^Άνδρας^Half-Elf^Ranger^Gloom Stalker^19^13^Αρχιεκτιμητής^Independent^Wyldermoore^Bell Barrow (SET-040)^Εχθρικός^16^186^Longbow^+11^1d8+5 διατρητικό^Silence; Guardian of Nature; Spike Growth; Steel Wind Strike^-^χάρτης πηγών νερού, ενημερωμένος κάθε βδομάδα; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Θάβει ένα νεκρό ζώο με περισσότερη τελετουργία απ' όση φαίνεται δικαιολογημένη.^Επαναλαμβάνει ως ερώτηση το τελευταίο που του είπαν, κερδίζοντας ένα δευτερόλεπτο σκέψης.
SL-08745^Torinn Cain^Άνδρας^Dragonborn^Fighter^-^2^1/4^Καθαριστής κόμβων^Independent^Wyldermoore^Bell Hollow (SET-041)^Εχθρικός^18^23^Lance (mounted)^+5^1d12+3 διατρητικό^-^-^Guardian halberd; κερί φυλαγμένο για την Leafwilt 28; πειθαρχική αναφορά, ανοιχτή ακόμα^Αφήνει ένα κερί στο περβάζι και αρνείται να εξηγήσει για ποια νύχτα είναι.^Δεν λέει ποτέ τιμή, μόνο εύρος, και σε αφήνει να ανεβάσεις μόνος τον εαυτό σου.
SL-08750^Mehen Tallow^Άνδρας^Dragonborn^Druid^Circle of Stars^8^5^Αρχιτελώνης^Wyldermoore Village^Wyldermoore^Grave Green (SET-044)^Φιλικός^15^77^Quarterstaff^+7^1d8+4 θλαστικό^Spike Growth; Thunderwave; Heat Metal; Goodberry^The Rift Wyrm^φυλαχτό από πεσμένη ουράνια πέτρα; παιδικό παπούτσι, φυλαγμένο; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Παρακολουθεί ένα σπίτι που δεν έχει κατοικηθεί εδώ και χρόνια.^Λέει «εμείς» για τις αποφάσεις και «εγώ» για τα λάθη.
SL-08763^Toma Cain^Άνδρας^Human^Druid^Circle of the Land^3^1/2^Οδηγός κάρου^Independent^Wyldermoore^Bell Hollow (SET-041)^Εχθρικός^15^23^Quarterstaff^+5^1d8+3 θλαστικό^Thunderwave; Entangle; Faerie Fire; Goodberry^-^κέρατο ελαφιού σκαλισμένο με σεληνιακό ημερολόγιο; ένα όνομα που δεν θα το πει φωναχτά; απόδειξη θανάτου που δεν έχει συμβεί ακόμα^Ρωτάει αν συναντήσατε κανέναν στον δρόμο, και χλομιάζει με την απάντηση.^Φωνή κατεστραμμένη από έκθεση σε nanites· κουβαλάει πλακέτα για τις μεγάλες εξηγήσεις.
SL-08774^Halloway Mallory^Άνδρας^Human^Ranger^Beast Master^4^1^Σκοπός^Wyldermoore Village^Wyldermoore^Still Hollow (SET-039)^Ουδέτερος^14^34^Shortsword pair^+5^1d6+3 διατρητικό^Fog Cloud; Ensnaring Strike; Hunter's Mark; Goodberry^-^χάρτης πηγών νερού, ενημερωμένος κάθε βδομάδα; πέτρα παρμένη από τάφο και μη επιστραμμένη; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Επισκευάζει έναν φράχτη από τη λάθος πλευρά του.^Επαναλαμβάνει ως ερώτηση το τελευταίο που του είπαν, κερδίζοντας ένα δευτερόλεπτο σκέψης.
SL-08775^Hale Vance^Άνδρας^Human^Fighter^Psi Warrior^6^3^Αναγνώστης καταιγίδων^Wyldermoore Village^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερος^20^61^Halberd^+7^1d10+4 τέμνον^-^-^θώρακας επισκευασμένος στο πεδίο; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; σύμβολο ενός Circle που δεν συνεδριάζει πια^Κουβαλάει νερό από ένα πηγάδι που το χωριό έπαψε να χρησιμοποιεί.^Σταματάει να μιλάει εντελώς όταν μπαίνει κάποιος άλλος και ξεκινάει πάλι όταν φύγει.
SL-08799^Sigrun Dane^Γυναίκα^Dwarf^Ranger^-^1^1/8^Σκοπός^Wilds Circles^Wyldermoore^Grave Green (SET-044)^Φιλική^14^10^Shortsword pair^+5^1d6+3 διατρητικό^Goodberry; Fog Cloud; Cure Wounds; Ensnaring Strike^-^μπότες με σόλα που δεν αφήνει ίχνος; κούκλα ραμμένη από τρία διαφορετικά υφάσματα; πειθαρχική αναφορά, ανοιχτή ακόμα^Αρνείται να περάσει μια γραμμή από αλάτι, και την παρακάμπτει.^Σταματάει να μιλάει εντελώς όταν μπαίνει κάποιος άλλος και ξεκινάει πάλι όταν φύγει.
SL-08807^Idris Renn^Άνδρας^Aasimar^Monk^Warrior of Mercy^6^3^Πιλότος πάγου^Wilds Circles^Wyldermoore^Bell Hollow (SET-041)^Ουδέτερος^14^50^Unarmed Strike (Flurry)^+7^4 επιθέσεις, 1d8+4 θλαστικό^-^-^ζώνη-σκοινί δεμένη σε 41 κόμπους; λίστα σπιτιών που πρέπει να ελεγχθούν πριν σκοτεινιάσει; Guardian dog-tag που δεν είναι δικό του^Αφήνει ένα κερί στο περβάζι και αρνείται να εξηγήσει για ποια νύχτα είναι.^Εκκωφαντική ένταση χωρίς ρύθμιση για εσωτερικό χώρο· αποκαλεί τους πάντες με τη δουλειά τους.
SL-08810^Orrin Cindermark^Άνδρας^Half-Elf^Barbarian^Path of the Wild Heart^3^1/2^Συντηρητής shield^Wyldermoore Village^Wyldermoore^Grave Green (SET-044)^Εχθρικός^14^31^Maul^+5^2d6+3 θλαστικό^-^-^μανδύας από δέρμα πλάσματος που δεν θα έπρεπε να υπάρχει; ένα όνομα που δεν θα το πει φωναχτά; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Περιμένει να περάσει η βροχή σε ένα κατώφλι αντί να δεχτεί καταφύγιο.^Αφηγείται σιγανά τις ίδιες του τις κινήσεις όσο τις κάνει.
SL-08814^Sella Ravensmere^Γυναίκα^Human^Paladin^Oath of Glory^8^4^Γιατρός πεδίου^Independent^Wyldermoore^Willow Hollow (SET-038)^Φιλική^18^95^Longsword (Divine Smite)^+7^1d8+4 + 2d8 radiant^Hunter's Mark; Aid; Magic Weapon; Compelled Duel^-^greatsword που δεν του δόθηκε ποτέ όνομα; δεμάτι αποξηραμένα βότανα δεμένα με κόκκινη κλωστή; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Κάθεται με κάποιον που πεθαίνει και δεν μιλάει.^Μιλάει σε ενεστώτα για περασμένα γεγονότα· ένα αχνό στατικό κάτω από τις λέξεις.
SL-08824^Vorm Drayton^Άνδρας^Goliath^Fighter^-^2^1/4^Παραγιός μάγειρα^Wilds Circles^Wyldermoore^Still Hollow (SET-039)^Εχθρικός^19^21^Lance (mounted)^+5^1d12+3 διατρητικό^-^-^κόρνα ρήγματος shield; κερί φυλαγμένο για την Leafwilt 28; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Κουβαλάει ένα άδειο φέρετρο προς τη γραμμή των δέντρων, μόνος.^Παραλείπει τα άρθρα, δίνοντας σε κάθε πρόταση κοφτό, τηλεγραφικό σχήμα.
